date,store_id,region,product_id,category,year,month,day_of_week,weekend_flag,holiday_flag,regular_price,selling_price,competitor_price,unit_cost,discount_pct,promotion_flag,promotion_type,promotion_propensity,advertising_spend,supplier_cost_index,shipping_cost_index,weather_index,customer_traffic,inventory_level,stockout_flag,units_sold,revenue,gross_profit,true_price_elasticity
2024-01-03,S004,East,P003,Beverages,2024,1,Wednesday,0,0,9.92,9.92,10.02,4.65,0.0,0,none,0.16,18.03,1.0039,1.0264,0.5192,855,26,0,26,257.98,137.11,-2.4
2024-01-03,S004,East,P004,Grocery,2024,1,Wednesday,0,0,4.01,3.41,4.18,1.77,0.15,1,percentage_discount,0.13,77.42,1.0039,1.0264,0.5192,855,89,0,65,221.67,106.7,-1.4
2024-01-03,S004,East,P005,Grocery,2024,1,Wednesday,0,0,5.6,5.6,4.93,2.58,0.0,0,none,0.13,6.66,1.0039,1.0264,0.5192,855,37,0,30,167.91,90.6,-1.7
2024-01-03,S004,East,P006,Grocery,2024,1,Wednesday,0,0,8.76,8.76,10.08,4.35,0.0,0,none,0.13,32.41,1.0039,1.0264,0.5192,855,24,0,24,210.3,106.0,-2.0
2024-01-03,S004,East,P007,Household,2024,1,Wednesday,0,0,7.45,7.45,7.25,3.84,0.0,0,none,0.13,19.19,1.0039,1.0264,0.5192,855,19,0,14,104.31,50.54,-1.2
2024-01-03,S004,East,P008,Household,2024,1,Wednesday,0,0,13.35,12.01,12.14,6.57,0.1,1,percentage_discount,0.13,58.57,1.0039,1.0264,0.5192,855,40,0,29,348.39,157.88,-1.5
2024-01-03,S004,East,P009,Personal Care,2024,1,Wednesday,0,0,6.88,6.88,7.27,3.03,0.0,0,none,0.13,33.47,1.0039,1.0264,0.5192,855,43,0,34,233.96,130.87,-1.3
2024-01-03,S004,East,P010,Personal Care,2024,1,Wednesday,0,0,11.41,11.41,11.28,5.31,0.0,0,none,0.13,21.36,1.0039,1.0264,0.5192,855,20,0,19,216.87,116.06,-1.6
2024-01-03,S005,East,P001,Beverages,2024,1,Wednesday,0,0,4.64,4.64,4.66,2.12,0.0,0,none,0.16,12.29,1.0039,1.0264,0.5192,905,34,0,27,125.16,67.85,-1.8
2024-01-03,S005,East,P002,Beverages,2024,1,Wednesday,0,0,6.69,6.69,6.77,3.23,0.0,0,none,0.16,28.32,1.0039,1.0264,0.5192,905,24,0,11,73.55,37.97,-2.1
2024-01-03,S005,East,P003,Beverages,2024,1,Wednesday,0,0,9.59,9.59,9.44,4.65,0.0,0,none,0.16,9.02,1.0039,1.0264,0.5192,905,28,0,18,172.57,88.89,-2.4
2024-01-03,S005,East,P004,Grocery,2024,1,Wednesday,0,0,4.08,4.08,4.15,1.77,0.0,0,none,0.13,22.56,1.0039,1.0264,0.5192,905,64,0,37,150.92,85.47,-1.4
2024-01-03,S005,East,P005,Grocery,2024,1,Wednesday,0,0,5.56,5.56,5.96,2.58,0.0,0,none,0.13,18.54,1.0039,1.0264,0.5192,905,34,0,27,150.06,80.47,-1.7
2024-01-03,S005,East,P006,Grocery,2024,1,Wednesday,0,0,9.37,9.37,9.13,4.35,0.0,0,none,0.13,12.97,1.0039,1.0264,0.5192,905,26,0,26,243.54,130.54,-2.0
2024-01-03,S005,East,P007,Household,2024,1,Wednesday,0,0,7.62,7.62,8.06,3.84,0.0,0,none,0.13,14.42,1.0039,1.0264,0.5192,905,25,0,21,159.92,79.26,-1.2
2024-01-03,S005,East,P008,Household,2024,1,Wednesday,0,0,13.48,13.48,14.82,6.57,0.0,0,none,0.13,29.59,1.0039,1.0264,0.5192,905,21,0,15,202.24,103.7,-1.5
2024-01-03,S005,East,P009,Personal Care,2024,1,Wednesday,0,0,6.57,6.57,6.8,3.03,0.0,0,none,0.13,16.26,1.0039,1.0264,0.5192,905,20,1,20,131.31,70.67,-1.3
2024-01-03,S005,East,P010,Personal Care,2024,1,Wednesday,0,0,11.09,11.09,12.48,5.31,0.0,0,none,0.13,24.59,1.0039,1.0264,0.5192,905,25,0,15,166.38,86.79,-1.6
2024-01-04,S001,West,P001,Beverages,2024,1,Thursday,0,0,4.4,4.4,4.47,2.1,0.0,0,none,0.16,1.32,0.9884,1.026,0.5917,817,48,0,45,197.79,103.32,-1.8
2024-01-04,S001,West,P002,Beverages,2024,1,Thursday,0,0,6.58,6.58,5.67,3.2,0.0,0,none,0.16,15.22,0.9884,1.026,0.5917,817,34,0,17,111.85,57.46,-2.1
2024-01-04,S001,West,P003,Beverages,2024,1,Thursday,0,0,9.67,9.67,9.71,4.6,0.0,0,none,0.16,21.01,0.9884,1.026,0.5917,817,25,0,25,241.8,126.83,-2.4
2024-01-04,S001,West,P004,Grocery,2024,1,Thursday,0,0,3.96,3.96,4.07,1.75,0.0,0,none,0.13,25.74,0.9884,1.026,0.5917,817,45,1,45,178.19,99.47,-1.4
2024-01-04,S001,West,P005,Grocery,2024,1,Thursday,0,0,5.5,5.06,5.54,2.55,0.08,1,bundle_offer,0.13,89.03,0.9884,1.026,0.5917,817,111,0,61,308.72,153.22,-1.7
2024-01-04,S001,West,P006,Grocery,2024,1,Thursday,0,0,8.92,8.92,9.27,4.3,0.0,0,none,0.13,13.79,0.9884,1.026,0.5917,817,25,1,25,222.99,115.53,-2.0
2024-01-04,S001,West,P007,Household,2024,1,Thursday,0,0,7.87,7.87,7.77,3.8,0.0,0,none,0.13,14.72,0.9884,1.026,0.5917,817,27,1,27,212.5,109.93,-1.2
2024-01-04,S001,West,P008,Household,2024,1,Thursday,0,0,12.68,12.68,13.13,6.5,0.0,0,none,0.13,8.98,0.9884,1.026,0.5917,817,18,1,18,228.2,111.23,-1.5
2024-01-04,S001,West,P009,Personal Care,2024,1,Thursday,0,0,6.61,6.61,7.25,3.0,0.0,0,none,0.13,27.81,0.9884,1.026,0.5917,817,35,0,31,204.93,111.95,-1.3
2024-01-04,S001,West,P010,Personal Care,2024,1,Thursday,0,0,10.64,9.04,10.67,5.25,0.15,1,percentage_discount,0.13,50.18,0.9884,1.026,0.5917,817,22,1,22,198.91,83.45,-1.6
2024-01-04,S002,West,P001,Beverages,2024,1,Thursday,0,0,4.41,4.41,4.44,2.1,0.0,0,none,0.16,22.6,0.9884,1.026,0.5917,837,25,0,16,70.62,37.03,-1.8
2024-01-04,S002,West,P002,Beverages,2024,1,Thursday,0,0,6.98,6.98,7.34,3.2,0.0,0,none,0.16,17.93,0.9884,1.026,0.5917,837,35,0,22,153.66,83.28,-2.1
2024-01-04,S002,West,P003,Beverages,2024,1,Thursday,0,0,9.33,9.33,9.04,4.6,0.0,0,none,0.16,35.83,0.9884,1.026,0.5917,837,20,0,17,158.67,80.5,-2.4
2024-01-04,S002,West,P004,Grocery,2024,1,Thursday,0,0,3.98,3.98,4.35,1.75,0.0,0,none,0.13,19.45,0.9884,1.026,0.5917,837,45,1,45,179.19,100.46,-1.4
2024-01-04,S002,West,P005,Grocery,2024,1,Thursday,0,0,5.63,5.63,5.43,2.55,0.0,0,none,0.13,11.05,0.9884,1.026,0.5917,837,45,0,37,208.49,114.17,-1.7
2024-01-04,S002,West,P006,Grocery,2024,1,Thursday,0,0,8.68,8.68,9.35,4.3,0.0,0,none,0.13,12.68,0.9884,1.026,0.5917,837,25,0,15,130.23,65.75,-2.0
2024-01-04,S002,West,P007,Household,2024,1,Thursday,0,0,7.52,7.52,8.26,3.8,0.0,0,none,0.13,15.55,0.9884,1.026,0.5917,837,28,0,19,142.96,70.78,-1.2
2024-01-04,S002,West,P008,Household,2024,1,Thursday,0,0,12.97,12.97,13.08,6.5,0.0,0,none,0.13,36.4,0.9884,1.026,0.5917,837,20,0,17,220.51,110.04,-1.5
2024-01-04,S002,West,P009,Personal Care,2024,1,Thursday,0,0,6.61,6.61,6.88,3.0,0.0,0,none,0.13,25.91,0.9884,1.026,0.5917,837,33,0,29,191.66,104.69,-1.3
2024-01-04,S002,West,P010,Personal Care,2024,1,Thursday,0,0,10.51,10.51,11.32,5.25,0.0,0,none,0.13,17.89,0.9884,1.026,0.5917,837,22,0,12,126.11,63.13,-1.6
2024-01-04,S003,Central,P001,Beverages,2024,1,Thursday,0,0,4.7,4.7,4.8,2.1,0.0,0,none,0.16,20.64,0.9884,1.026,0.5917,988,72,0,70,328.8,181.84,-1.8
2024-01-04,S003,Central,P002,Beverages,2024,1,Thursday,0,0,6.84,6.84,6.71,3.2,0.0,0,none,0.16,17.82,0.9884,1.026,0.5917,988,30,1,30,205.17,109.2,-2.1
2024-01-04,S003,Central,P003,Beverages,2024,1,Thursday,0,0,9.34,9.34,9.85,4.6,0.0,0,none,0.16,8.55,0.9884,1.026,0.5917,988,28,1,28,261.51,132.75,-2.4
2024-01-04,S003,Central,P004,Grocery,2024,1,Thursday,0,0,4.03,4.03,3.62,1.75,0.0,0,none,0.13,17.65,0.9884,1.026,0.5917,988,58,0,57,229.66,129.94,-1.4
2024-01-04,S003,Central,P005,Grocery,2024,1,Thursday,0,0,5.63,5.63,5.19,2.55,0.0,0,none,0.13,19.68,0.9884,1.026,0.5917,988,65,0,63,354.72,194.11,-1.7
2024-01-04,S003,Central,P006,Grocery,2024,1,Thursday,0,0,8.54,8.54,8.56,4.3,0.0,0,none,0.13,16.49,0.9884,1.026,0.5917,988,24,1,24,205.04,101.87,-2.0
2024-01-04,S003,Central,P007,Household,2024,1,Thursday,0,0,7.34,7.34,7.67,3.8,0.0,0,none,0.13,20.48,0.9884,1.026,0.5917,988,25,1,25,183.46,88.49,-1.2
2024-01-04,S003,Central,P008,Household,2024,1,Thursday,0,0,12.88,12.88,12.41,6.5,0.0,0,none,0.13,30.13,0.9884,1.026,0.5917,988,20,1,20,257.61,127.64,-1.5
2024-01-04,S003,Central,P009,Personal Care,2024,1,Thursday,0,0,6.59,6.59,6.05,3.0,0.0,0,none,0.13,11.57,0.9884,1.026,0.5917,988,29,0,26,171.47,93.49,-1.3
2024-01-04,S003,Central,P010,Personal Care,2024,1,Thursday,0,0,10.81,10.81,10.15,5.25,0.0,0,none,0.13,12.97,0.9884,1.026,0.5917,988,28,0,15,162.1,83.37,-1.6
2024-01-04,S004,East,P001,Beverages,2024,1,Thursday,0,0,4.48,4.48,4.26,2.1,0.0,0,none,0.16,10.48,0.9884,1.026,0.5917,840,41,0,31,138.87,73.79,-1.8
2024-01-04,S004,East,P002,Beverages,2024,1,Thursday,0,0,7.01,7.01,7.11,3.2,0.0,0,none,0.16,6.37,0.9884,1.026,0.5917,840,38,0,25,175.3,95.32,-2.1
2024-01-04,S004,East,P003,Beverages,2024,1,Thursday,0,0,9.11,9.11,9.17,4.6,0.0,0,none,0.16,22.4,0.9884,1.026,0.5917,840,24,0,10,91.14,45.16,-2.4
2024-01-04,S004,East,P004,Grocery,2024,1,Thursday,0,0,3.84,3.84,3.81,1.75,0.0,0,none,0.13,6.91,0.9884,1.026,0.5917,840,42,0,39,149.94,81.71,-1.4
2024-01-04,S004,East,P005,Grocery,2024,1,Thursday,0,0,5.59,5.59,5.74,2.55,0.0,0,none,0.13,30.62,0.9884,1.026,0.5917,840,37,1,37,206.68,112.36,-1.7
2024-01-04,S004,East,P006,Grocery,2024,1,Thursday,0,0,9.15,9.15,9.97,4.3,0.0,0,none,0.13,22.06,0.9884,1.026,0.5917,840,34,1,34,311.13,164.97,-2.0
2024-01-04,S004,East,P007,Household,2024,1,Thursday,0,0,7.52,7.52,7.86,3.8,0.0,0,none,0.13,41.31,0.9884,1.026,0.5917,840,19,1,19,142.97,70.79,-1.2
2024-01-04,S004,East,P008,Household,2024,1,Thursday,0,0,13.22,13.22,14.27,6.5,0.0,0,none,0.13,19.54,0.9884,1.026,0.5917,840,25,0,14,185.08,94.11,-1.5
2024-01-04,S004,East,P009,Personal Care,2024,1,Thursday,0,0,6.3,6.3,6.38,3.0,0.0,0,none,0.13,20.26,0.9884,1.026,0.5917,840,25,1,25,157.4,82.42,-1.3
2024-01-04,S004,East,P010,Personal Care,2024,1,Thursday,0,0,11.02,11.02,11.49,5.25,0.0,0,none,0.13,0.0,0.9884,1.026,0.5917,840,21,0,11,121.24,63.51,-1.6
2024-01-04,S005,East,P001,Beverages,2024,1,Thursday,0,0,4.62,4.62,4.56,2.1,0.0,0,none,0.16,28.18,0.9884,1.026,0.5917,758,50,0,46,212.38,115.8,-1.8
2024-01-04,S005,East,P002,Beverages,2024,1,Thursday,0,0,6.81,6.81,7.2,3.2,0.0,0,none,0.16,19.03,0.9884,1.026,0.5917,758,34,0,24,163.54,86.76,-2.1
2024-01-04,S005,East,P003,Beverages,2024,1,Thursday,0,0,9.41,9.41,9.7,4.6,0.0,0,none,0.16,12.41,0.9884,1.026,0.5917,758,25,0,24,225.93,115.57,-2.4
2024-01-04,S005,East,P004,Grocery,2024,1,Thursday,0,0,3.91,3.91,3.81,1.75,0.0,0,none,0.13,15.76,0.9884,1.026,0.5917,758,38,0,26,101.64,56.16,-1.4
2024-01-04,S005,East,P005,Grocery,2024,1,Thursday,0,0,5.63,5.63,5.54,2.55,0.0,0,none,0.13,19.98,0.9884,1.026,0.5917,758,34,1,34,191.31,104.64,-1.7
2024-01-04,S005,East,P006,Grocery,2024,1,Thursday,0,0,8.6,8.6,8.82,4.3,0.0,0,none,0.13,8.01,0.9884,1.026,0.5917,758,19,0,18,154.86,77.48,-2.0
2024-01-04,S005,East,P007,Household,2024,1,Thursday,0,0,7.26,7.26,7.17,3.8,0.0,0,none,0.13,19.13,0.9884,1.026,0.5917,758,16,0,16,116.16,55.38,-1.2
2024-01-04,S005,East,P008,Household,2024,1,Thursday,0,0,12.96,12.96,13.04,6.5,0.0,0,none,0.13,13.35,0.9884,1.026,0.5917,758,12,0,11,142.55,71.07,-1.5
2024-01-04,S005,East,P009,Personal Care,2024,1,Thursday,0,0,6.39,6.39,6.3,3.0,0.0,0,none,0.13,22.85,0.9884,1.026,0.5917,758,17,0,14,89.42,47.43,-1.3
2024-01-04,S005,East,P010,Personal Care,2024,1,Thursday,0,0,11.1,8.88,10.61,5.25,0.2,1,percentage_discount,0.13,64.03,0.9884,1.026,0.5917,758,34,0,28,248.56,101.61,-1.6
2024-01-05,S001,West,P001,Beverages,2024,1,Friday,0,0,4.41,4.41,4.5,2.12,0.0,0,none,0.16,14.89,1.0056,1.0154,0.4887,1003,41,0,33,145.5,75.61,-1.8
2024-01-05,S001,West,P002,Beverages,2024,1,Friday,0,0,7.13,6.42,6.83,3.23,0.1,1,feature_display,0.16,75.5,1.0056,1.0154,0.4887,1003,78,0,68,436.42,216.97,-2.1
2024-01-05,S001,West,P003,Beverages,2024,1,Friday,0,0,9.91,9.91,9.5,4.64,0.0,0,none,0.16,18.56,1.0056,1.0154,0.4887,1003,36,0,30,297.26,158.08,-2.4
2024-01-05,S001,West,P004,Grocery,2024,1,Friday,0,0,3.91,3.91,3.71,1.76,0.0,0,none,0.13,24.74,1.0056,1.0154,0.4887,1003,48,0,46,179.88,98.7,-1.4
2024-01-05,S001,West,P005,Grocery,2024,1,Friday,0,0,5.5,5.5,5.19,2.57,0.0,0,none,0.13,31.65,1.0056,1.0154,0.4887,1003,51,0,45,247.59,131.87,-1.7
2024-01-05,S001,West,P006,Grocery,2024,1,Friday,0,0,9.05,9.05,9.59,4.34,0.0,0,none,0.13,18.76,1.0056,1.0154,0.4887,1003,39,0,32,289.63,150.86,-2.0
2024-01-05,S001,West,P007,Household,2024,1,Friday,0,0,7.87,7.87,8.12,3.83,0.0,0,none,0.13,26.12,1.0056,1.0154,0.4887,1003,35,0,21,165.27,84.79,-1.2
2024-01-05,S001,West,P008,Household,2024,1,Friday,0,0,12.84,11.56,12.25,6.56,0.1,1,feature_display,0.13,56.8,1.0056,1.0154,0.4887,1003,38,0,32,369.78,160.01,-1.5
2024-01-05,S001,West,P009,Personal Care,2024,1,Friday,0,0,6.53,6.53,6.79,3.03,0.0,0,none,0.13,18.0,1.0056,1.0154,0.4887,1003,29,0,24,156.62,84.0,-1.3
2024-01-05,S001,West,P010,Personal Care,2024,1,Friday,0,0,11.1,11.1,11.56,5.29,0.0,0,none,0.13,15.91,1.0056,1.0154,0.4887,1003,28,0,15,166.51,87.09,-1.6
2024-01-05,S002,West,P001,Beverages,2024,1,Friday,0,0,4.7,4.7,4.72,2.12,0.0,0,none,0.16,23.98,1.0056,1.0154,0.4887,851,51,0,37,174.04,95.68,-1.8
2024-01-05,S002,West,P002,Beverages,2024,1,Friday,0,0,7.18,7.18,7.18,3.23,0.0,0,none,0.16,29.83,1.0056,1.0154,0.4887,851,30,0,29,208.14,114.55,-2.1
2024-01-05,S002,West,P003,Beverages,2024,1,Friday,0,0,9.66,9.66,8.72,4.64,0.0,0,none,0.16,18.26,1.0056,1.0154,0.4887,851,26,0,25,241.39,125.41,-2.4
2024-01-05,S002,West,P004,Grocery,2024,1,Friday,0,0,4.0,4.0,4.21,1.76,0.0,0,none,0.13,21.8,1.0056,1.0154,0.4887,851,59,0,42,167.9,93.77,-1.4
2024-01-05,S002,West,P005,Grocery,2024,1,Friday,0,0,5.53,5.53,5.29,2.57,0.0,0,none,0.13,29.3,1.0056,1.0154,0.4887,851,37,1,37,204.75,109.59,-1.7
2024-01-05,S002,West,P006,Grocery,2024,1,Friday,0,0,9.23,9.23,8.76,4.34,0.0,0,none,0.13,9.48,1.0056,1.0154,0.4887,851,32,0,27,249.2,132.11,-2.0
2024-01-05,S002,West,P007,Household,2024,1,Friday,0,0,7.7,6.93,7.39,3.83,0.1,1,percentage_discount,0.13,64.42,1.0056,1.0154,0.4887,851,48,0,37,256.39,114.59,-1.2
2024-01-05,S002,West,P008,Household,2024,1,Friday,0,0,13.02,13.02,13.95,6.56,0.0,0,none,0.13,11.73,1.0056,1.0154,0.4887,851,14,1,14,182.25,90.47,-1.5
2024-01-05,S002,West,P009,Personal Care,2024,1,Friday,0,0,6.39,6.39,6.33,3.03,0.0,0,none,0.13,9.39,1.0056,1.0154,0.4887,851,32,0,30,191.85,101.08,-1.3
2024-01-05,S002,West,P010,Personal Care,2024,1,Friday,0,0,11.17,11.17,11.36,5.29,0.0,0,none,0.13,19.18,1.0056,1.0154,0.4887,851,19,0,18,201.15,105.84,-1.6
2024-01-05,S003,Central,P001,Beverages,2024,1,Friday,0,0,4.45,4.23,4.66,2.12,0.05,1,feature_display,0.16,62.23,1.0056,1.0154,0.4887,1104,79,1,79,334.25,166.94,-1.8
2024-01-05,S003,Central,P002,Beverages,2024,1,Friday,0,0,6.8,6.8,7.38,3.23,0.0,0,none,0.16,7.2,1.0056,1.0154,0.4887,1104,48,0,40,271.84,142.75,-2.1
2024-01-05,S003,Central,P003,Beverages,2024,1,Friday,0,0,9.4,9.4,9.59,4.64,0.0,0,none,0.16,8.18,1.0056,1.0154,0.4887,1104,30,0,19,178.65,90.5,-2.4
2024-01-05,S003,Central,P004,Grocery,2024,1,Friday,0,0,4.05,4.05,4.16,1.76,0.0,0,none,0.13,3.79,1.0056,1.0154,0.4887,1104,75,0,61,246.95,139.29,-1.4
2024-01-05,S003,Central,P005,Grocery,2024,1,Friday,0,0,5.61,5.61,5.51,2.57,0.0,0,none,0.13,19.31,1.0056,1.0154,0.4887,1104,55,1,55,308.3,166.85,-1.7
2024-01-05,S003,Central,P006,Grocery,2024,1,Friday,0,0,9.01,9.01,9.1,4.34,0.0,0,none,0.13,14.56,1.0056,1.0154,0.4887,1104,32,0,29,261.34,135.58,-2.0
2024-01-05,S003,Central,P007,Household,2024,1,Friday,0,0,7.73,7.73,8.18,3.83,0.0,0,none,0.13,2.85,1.0056,1.0154,0.4887,1104,39,0,27,208.83,105.36,-1.2
2024-01-05,S003,Central,P008,Household,2024,1,Friday,0,0,13.14,13.14,13.13,6.56,0.0,0,none,0.13,19.59,1.0056,1.0154,0.4887,1104,19,0,19,249.67,125.12,-1.5
2024-01-05,S003,Central,P009,Personal Care,2024,1,Friday,0,0,6.67,6.0,6.6,3.03,0.1,1,feature_display,0.13,68.49,1.0056,1.0154,0.4887,1104,88,0,66,396.04,196.35,-1.3
2024-01-05,S003,Central,P010,Personal Care,2024,1,Friday,0,0,11.61,11.61,12.06,5.29,0.0,0,none,0.13,20.01,1.0056,1.0154,0.4887,1104,40,0,40,464.54,252.75,-1.6
2024-01-05,S004,East,P001,Beverages,2024,1,Friday,0,0,4.61,4.61,4.72,2.12,0.0,0,none,0.16,17.78,1.0056,1.0154,0.4887,971,69,0,35,161.48,87.36,-1.8
2024-01-05,S004,East,P002,Beverages,2024,1,Friday,0,0,7.03,7.03,7.11,3.23,0.0,0,none,0.16,7.33,1.0056,1.0154,0.4887,971,47,0,32,224.99,121.72,-2.1
2024-01-05,S004,East,P003,Beverages,2024,1,Friday,0,0,9.61,9.61,9.5,4.64,0.0,0,none,0.16,23.28,1.0056,1.0154,0.4887,971,24,0,20,192.28,99.5,-2.4
2024-01-05,S004,East,P004,Grocery,2024,1,Friday,0,0,3.97,3.97,4.17,1.76,0.0,0,none,0.13,33.33,1.0056,1.0154,0.4887,971,64,0,44,174.67,97.01,-1.4
2024-01-05,S004,East,P005,Grocery,2024,1,Friday,0,0,5.67,5.67,5.4,2.57,0.0,0,none,0.13,24.13,1.0056,1.0154,0.4887,971,44,0,43,243.78,133.2,-1.7
2024-01-05,S004,East,P006,Grocery,2024,1,Friday,0,0,9.23,9.23,8.45,4.34,0.0,0,none,0.13,13.18,1.0056,1.0154,0.4887,971,33,0,25,230.86,122.44,-2.0
2024-01-05,S004,East,P007,Household,2024,1,Friday,0,0,7.53,7.53,7.63,3.83,0.0,0,none,0.13,22.25,1.0056,1.0154,0.4887,971,20,0,18,135.5,66.52,-1.2
2024-01-05,S004,East,P008,Household,2024,1,Friday,0,0,12.58,10.69,12.36,6.56,0.15,1,percentage_discount,0.13,63.75,1.0056,1.0154,0.4887,971,20,0,19,203.09,78.54,-1.5
2024-01-05,S004,East,P009,Personal Care,2024,1,Friday,0,0,6.56,6.56,7.02,3.03,0.0,0,none,0.13,24.22,1.0056,1.0154,0.4887,971,31,0,29,190.14,102.4,-1.3
2024-01-05,S004,East,P010,Personal Care,2024,1,Friday,0,0,11.27,11.27,11.52,5.29,0.0,0,none,0.13,24.55,1.0056,1.0154,0.4887,971,19,0,18,202.86,107.56,-1.6
2024-01-05,S005,East,P001,Beverages,2024,1,Friday,0,0,4.5,4.5,4.76,2.12,0.0,0,none,0.16,15.76,1.0056,1.0154,0.4887,859,55,0,44,197.92,104.73,-1.8
2024-01-05,S005,East,P002,Beverages,2024,1,Friday,0,0,6.98,6.98,7.27,3.23,0.0,0,none,0.16,25.29,1.0056,1.0154,0.4887,859,29,0,22,153.52,82.52,-2.1
2024-01-05,S005,East,P003,Beverages,2024,1,Friday,0,0,9.64,9.64,10.19,4.64,0.0,0,none,0.16,22.44,1.0056,1.0154,0.4887,859,22,0,21,202.45,105.03,-2.4
2024-01-05,S005,East,P004,Grocery,2024,1,Friday,0,0,4.05,4.05,3.99,1.76,0.0,0,none,0.13,21.38,1.0056,1.0154,0.4887,859,64,0,49,198.39,111.92,-1.4
2024-01-05,S005,East,P005,Grocery,2024,1,Friday,0,0,5.54,5.54,5.51,2.57,0.0,0,none,0.13,19.99,1.0056,1.0154,0.4887,859,47,0,33,182.71,97.84,-1.7
2024-01-05,S005,East,P006,Grocery,2024,1,Friday,0,0,9.67,9.67,9.45,4.34,0.0,0,none,0.13,10.46,1.0056,1.0154,0.4887,859,39,0,39,377.18,208.05,-2.0
2024-01-05,S005,East,P007,Household,2024,1,Friday,0,0,7.64,7.02,7.61,3.83,0.08,1,bundle_offer,0.13,71.41,1.0056,1.0154,0.4887,859,37,0,25,175.61,79.8,-1.2
2024-01-05,S005,East,P008,Household,2024,1,Friday,0,0,12.89,10.95,13.62,6.56,0.15,1,bundle_offer,0.13,71.87,1.0056,1.0154,0.4887,859,21,1,21,230.05,92.39,-1.5
2024-01-05,S005,East,P009,Personal Care,2024,1,Friday,0,0,6.29,6.29,6.09,3.03,0.0,0,none,0.13,9.38,1.0056,1.0154,0.4887,859,25,0,16,100.63,52.23,-1.3
2024-01-05,S005,East,P010,Personal Care,2024,1,Friday,0,0,11.2,9.52,10.8,5.29,0.15,1,percentage_discount,0.13,92.7,1.0056,1.0154,0.4887,859,45,0,32,304.71,135.28,-1.6
2024-01-06,S001,West,P001,Beverages,2024,1,Saturday,1,0,4.75,4.75,4.58,2.11,0.0,0,none,0.22,10.01,0.9951,1.0236,0.5263,1008,66,0,61,289.88,161.31,-1.8
2024-01-06,S001,West,P002,Beverages,2024,1,Saturday,1,0,7.03,7.03,6.82,3.21,0.0,0,none,0.22,13.68,0.9951,1.0236,0.5263,1008,50,0,45,316.34,171.81,-2.1
2024-01-06,S001,West,P003,Beverages,2024,1,Saturday,1,0,9.77,9.77,10.16,4.62,0.0,0,none,0.22,22.89,0.9951,1.0236,0.5263,1008,55,0,34,332.29,175.32,-2.4
2024-01-06,S001,West,P004,Grocery,2024,1,Saturday,1,0,4.21,4.21,4.28,1.76,0.0,0,none,0.19,18.09,0.9951,1.0236,0.5263,1008,108,0,74,311.54,181.56,-1.4
2024-01-06,S001,West,P005,Grocery,2024,1,Saturday,1,0,5.51,5.51,5.35,2.56,0.0,0,none,0.19,9.2,0.9951,1.0236,0.5263,1008,64,0,43,236.96,126.91,-1.7
2024-01-06,S001,West,P006,Grocery,2024,1,Saturday,1,0,9.07,9.07,10.0,4.32,0.0,0,none,0.19,10.61,0.9951,1.0236,0.5263,1008,40,1,40,362.89,190.26,-2.0
2024-01-06,S001,West,P007,Household,2024,1,Saturday,1,0,7.7,7.7,8.21,3.81,0.0,0,none,0.19,21.94,0.9951,1.0236,0.5263,1008,47,0,20,153.99,77.71,-1.2
2024-01-06,S001,West,P008,Household,2024,1,Saturday,1,0,12.81,12.81,11.33,6.52,0.0,0,none,0.19,26.27,0.9951,1.0236,0.5263,1008,20,0,15,192.16,94.31,-1.5
2024-01-06,S001,West,P009,Personal Care,2024,1,Saturday,1,0,6.74,6.74,6.55,3.01,0.0,0,none,0.19,19.11,0.9951,1.0236,0.5263,1008,41,0,32,215.65,119.3,-1.3
2024-01-06,S001,West,P010,Personal Care,2024,1,Saturday,1,0,11.21,11.21,11.1,5.27,0.0,0,none,0.19,21.33,0.9951,1.0236,0.5263,1008,23,0,16,179.44,95.13,-1.6
2024-01-06,S002,West,P001,Beverages,2024,1,Saturday,1,0,4.18,3.84,4.4,2.11,0.08,1,feature_display,0.22,63.19,0.9951,1.0236,0.5263,914,56,0,56,215.25,97.21,-1.8
2024-01-06,S002,West,P002,Beverages,2024,1,Saturday,1,0,7.16,7.16,7.65,3.21,0.0,0,none,0.22,5.36,0.9951,1.0236,0.5263,914,47,0,28,200.47,110.54,-2.1
2024-01-06,S002,West,P003,Beverages,2024,1,Saturday,1,0,9.6,8.45,9.06,4.62,0.12,1,bundle_offer,0.22,55.9,0.9951,1.0236,0.5263,914,51,0,49,414.07,187.84,-2.4
2024-01-06,S002,West,P004,Grocery,2024,1,Saturday,1,0,4.04,4.04,4.1,1.76,0.0,0,none,0.19,28.33,0.9951,1.0236,0.5263,914,50,0,47,189.87,107.32,-1.4
2024-01-06,S002,West,P005,Grocery,2024,1,Saturday,1,0,5.71,5.71,5.91,2.56,0.0,0,none,0.19,15.69,0.9951,1.0236,0.5263,914,61,0,48,273.95,151.1,-1.7
2024-01-06,S002,West,P006,Grocery,2024,1,Saturday,1,0,9.27,9.27,9.41,4.32,0.0,0,none,0.19,0.0,0.9951,1.0236,0.5263,914,36,0,22,203.93,108.98,-2.0
2024-01-06,S002,West,P007,Household,2024,1,Saturday,1,0,7.66,7.66,7.12,3.81,0.0,0,none,0.19,20.09,0.9951,1.0236,0.5263,914,31,0,14,107.28,53.89,-1.2
